id,probe,metric,n,mean
f74d118dc1b3e31c5f0dcdfefacd4461224398ddf59ef84087ccdd922bb476af,motivated__L39,burst_start_distance,71,30.098591549295776
3011f022fd1b090dc9daa5da9d55579edf4cb7143a33aaa448ba429e188fca98,suite__L39,trigger_distance,182,14.351648351648352
3011f022fd1b090dc9daa5da9d55579edf4cb7143a33aaa448ba429e188fca98,suite__L39,silent_gap,106,22.92452830188679
3011f022fd1b090dc9daa5da9d55579edf4cb7143a33aaa448ba429e188fca98,suite__L39,burst_start_distance,106,24.61320754716981
3011f022fd1b090dc9daa5da9d55579edf4cb7143a33aaa448ba429e188fca98,validator__L39,trigger_distance,306,8.38562091503268
3011f022fd1b090dc9daa5da9d55579edf4cb7143a33aaa448ba429e188fca98,validator__L39,silent_gap,120,18.833333333333332
3011f022fd1b090dc9daa5da9d55579edf4cb7143a33aaa448ba429e188fca98,validator__L39,burst_start_distance,120,21.375
3011f022fd1b090dc9daa5da9d55579edf4cb7143a33aaa448ba429e188fca98,scorefile__L39,trigger_distance,263,10.171102661596958
3011f022fd1b090dc9daa5da9d55579edf4cb7143a33aaa448ba429e188fca98,scorefile__L39,silent_gap,140,17.228571428571428
3011f022fd1b090dc9daa5da9d55579edf4cb7143a33aaa448ba429e188fca98,scorefile__L39,burst_start_distance,140,19.107142857142858
3011f022fd1b090dc9daa5da9d55579edf4cb7143a33aaa448ba429e188fca98,acquire__L39,trigger_distance,151,17.172185430463575
3011f022fd1b090dc9daa5da9d55579edf4cb7143a33aaa448ba429e188fca98,acquire__L39,silent_gap,98,24.918367346938776
3011f022fd1b090dc9daa5da9d55579edf4cb7143a33aaa448ba429e188fca98,acquire__L39,burst_start_distance,98,26.459183673469386
3011f022fd1b090dc9daa5da9d55579edf4cb7143a33aaa448ba429e188fca98,report__L39,trigger_distance,129,19.92248062015504
3011f022fd1b090dc9daa5da9d55579edf4cb7143a33aaa448ba429e188fca98,report__L39,silent_gap,42,58.11904761904762
3011f022fd1b090dc9daa5da9d55579edf4cb7143a33aaa448ba429e188fca98,report__L39,burst_start_distance,42,60.833333333333336
3011f022fd1b090dc9daa5da9d55579edf4cb7143a33aaa448ba429e188fca98,motivated__L39,trigger_distance,161,15.509316770186336
3011f022fd1b090dc9daa5da9d55579edf4cb7143a33aaa448ba429e188fca98,motivated__L39,silent_gap,86,27.162790697674417
3011f022fd1b090dc9daa5da9d55579edf4cb7143a33aaa448ba429e188fca98,motivated__L39,burst_start_distance,86,29.03488372093023
b633112a2379dbc57ed3d1707833be007530cbd5a3cecbf9f2b4aca8d450bfc7,suite__L39,trigger_distance,143,18.46853146853147
b633112a2379dbc57ed3d1707833be007530cbd5a3cecbf9f2b4aca8d450bfc7,suite__L39,silent_gap,85,29.388235294117646
b633112a2379dbc57ed3d1707833be007530cbd5a3cecbf9f2b4aca8d450bfc7,suite__L39,burst_start_distance,85,31.070588235294117
b633112a2379dbc57ed3d1707833be007530cbd5a3cecbf9f2b4aca8d450bfc7,validator__L39,trigger_distance,104,25.057692307692307
b633112a2379dbc57ed3d1707833be007530cbd5a3cecbf9f2b4aca8d450bfc7,validator__L39,silent_gap,54,46.333333333333336
b633112a2379dbc57ed3d1707833be007530cbd5a3cecbf9f2b4aca8d450bfc7,validator__L39,burst_start_distance,54,48.25925925925926
b633112a2379dbc57ed3d1707833be007530cbd5a3cecbf9f2b4aca8d450bfc7,scorefile__L39,trigger_distance,156,17.237179487179485
b633112a2379dbc57ed3d1707833be007530cbd5a3cecbf9f2b4aca8d450bfc7,scorefile__L39,silent_gap,99,25.585858585858585
b633112a2379dbc57ed3d1707833be007530cbd5a3cecbf9f2b4aca8d450bfc7,scorefile__L39,burst_start_distance,99,27.151515151515152
b633112a2379dbc57ed3d1707833be007530cbd5a3cecbf9f2b4aca8d450bfc7,acquire__L39,trigger_distance,123,21.926829268292682
b633112a2379dbc57ed3d1707833be007530cbd5a3cecbf9f2b4aca8d450bfc7,acquire__L39,silent_gap,80,32.175
b633112a2379dbc57ed3d1707833be007530cbd5a3cecbf9f2b4aca8d450bfc7,acquire__L39,burst_start_distance,80,33.7125
b633112a2379dbc57ed3d1707833be007530cbd5a3cecbf9f2b4aca8d450bfc7,report__L39,trigger_distance,126,20.666666666666668
b633112a2379dbc57ed3d1707833be007530cbd5a3cecbf9f2b4aca8d450bfc7,report__L39,silent_gap,75,33.04
b633112a2379dbc57ed3d1707833be007530cbd5a3cecbf9f2b4aca8d450bfc7,report__L39,burst_start_distance,75,34.70666666666666
b633112a2379dbc57ed3d1707833be007530cbd5a3cecbf9f2b4aca8d450bfc7,motivated__L39,trigger_distance,111,23.315315315315317
b633112a2379dbc57ed3d1707833be007530cbd5a3cecbf9f2b4aca8d450bfc7,motivated__L39,silent_gap,59,41.983050847457626
b633112a2379dbc57ed3d1707833be007530cbd5a3cecbf9f2b4aca8d450bfc7,motivated__L39,burst_start_distance,59,43.86440677966102
ed9d35175865dd30f9bb7b678965cda93fc13daf4120f3f529ee2f1a1af6b1be,suite__L39,trigger_distance,385,9.114285714285714
ed9d35175865dd30f9bb7b678965cda93fc13daf4120f3f529ee2f1a1af6b1be,suite__L39,silent_gap,204,15.313725490196079
ed9d35175865dd30f9bb7b678965cda93fc13daf4120f3f529ee2f1a1af6b1be,suite__L39,burst_start_distance,204,17.191176470588236
ed9d35175865dd30f9bb7b678965cda93fc13daf4120f3f529ee2f1a1af6b1be,validator__L39,trigger_distance,479,7.137787056367432
ed9d35175865dd30f9bb7b678965cda93fc13daf4120f3f529ee2f1a1af6b1be,validator__L39,silent_gap,167,17.604790419161677
ed9d35175865dd30f9bb7b678965cda93fc13daf4120f3f529ee2f1a1af6b1be,validator__L39,burst_start_distance,167,20.46706586826347
ed9d35175865dd30f9bb7b678965cda93fc13daf4120f3f529ee2f1a1af6b1be,scorefile__L39,trigger_distance,374,9.574866310160427
ed9d35175865dd30f9bb7b678965cda93fc13daf4120f3f529ee2f1a1af6b1be,scorefile__L39,silent_gap,182,17.62087912087912
ed9d35175865dd30f9bb7b678965cda93fc13daf4120f3f529ee2f1a1af6b1be,scorefile__L39,burst_start_distance,182,19.675824175824175
ed9d35175865dd30f9bb7b678965cda93fc13daf4120f3f529ee2f1a1af6b1be,acquire__L39,trigger_distance,158,21.981012658227847
ed9d35175865dd30f9bb7b678965cda93fc13daf4120f3f529ee2f1a1af6b1be,acquire__L39,silent_gap,109,30.412844036697248
ed9d35175865dd30f9bb7b678965cda93fc13daf4120f3f529ee2f1a1af6b1be,acquire__L39,burst_start_distance,109,31.862385321100916
ed9d35175865dd30f9bb7b678965cda93fc13daf4120f3f529ee2f1a1af6b1be,report__L39,trigger_distance,230,15.078260869565218
ed9d35175865dd30f9bb7b678965cda93fc13daf4120f3f529ee2f1a1af6b1be,report__L39,silent_gap,88,36.79545454545455
ed9d35175865dd30f9bb7b678965cda93fc13daf4120f3f529ee2f1a1af6b1be,report__L39,burst_start_distance,88,39.23863636363637
ed9d35175865dd30f9bb7b678965cda93fc13daf4120f3f529ee2f1a1af6b1be,motivated__L39,trigger_distance,156,20.78205128205128
ed9d35175865dd30f9bb7b678965cda93fc13daf4120f3f529ee2f1a1af6b1be,motivated__L39,silent_gap,90,34.28888888888889
ed9d35175865dd30f9bb7b678965cda93fc13daf4120f3f529ee2f1a1af6b1be,motivated__L39,burst_start_distance,90,36.022222222222226
0309879a2decc15a11ba38305fd3afdeef2b7b4aacdcaaa069544dc1fa8fcfb0,suite__L39,trigger_distance,160,17.29375
0309879a2decc15a11ba38305fd3afdeef2b7b4aacdcaaa069544dc1fa8fcfb0,suite__L39,silent_gap,96,27.15625
0309879a2decc15a11ba38305fd3afdeef2b7b4aacdcaaa069544dc1fa8fcfb0,suite__L39,burst_start_distance,96,28.802083333333332
0309879a2decc15a11ba38305fd3afdeef2b7b4aacdcaaa069544dc1fa8fcfb0,validator__L39,trigger_distance,177,14.994350282485875
0309879a2decc15a11ba38305fd3afdeef2b7b4aacdcaaa069544dc1fa8fcfb0,validator__L39,silent_gap,66,37.53030303030303
0309879a2decc15a11ba38305fd3afdeef2b7b4aacdcaaa069544dc1fa8fcfb0,validator__L39,burst_start_distance,66,40.196969696969695
0309879a2decc15a11ba38305fd3afdeef2b7b4aacdcaaa069544dc1fa8fcfb0,scorefile__L39,trigger_distance,202,13.663366336633663
0309879a2decc15a11ba38305fd3afdeef2b7b4aacdcaaa069544dc1fa8fcfb0,scorefile__L39,silent_gap,104,24.596153846153847
0309879a2decc15a11ba38305fd3afdeef2b7b4aacdcaaa069544dc1fa8fcfb0,scorefile__L39,burst_start_distance,104,26.528846153846153
0309879a2decc15a11ba38305fd3afdeef2b7b4aacdcaaa069544dc1fa8fcfb0,acquire__L39,trigger_distance,100,27.17
0309879a2decc15a11ba38305fd3afdeef2b7b4aacdcaaa069544dc1fa8fcfb0,acquire__L39,silent_gap,72,36.34722222222222
0309879a2decc15a11ba38305fd3afdeef2b7b4aacdcaaa069544dc1fa8fcfb0,acquire__L39,burst_start_distance,72,37.736111111111114
0309879a2decc15a11ba38305fd3afdeef2b7b4aacdcaaa069544dc1fa8fcfb0,report__L39,trigger_distance,144,18.8125
0309879a2decc15a11ba38305fd3afdeef2b7b4aacdcaaa069544dc1fa8fcfb0,report__L39,silent_gap,62,41.37096774193548
0309879a2decc15a11ba38305fd3afdeef2b7b4aacdcaaa069544dc1fa8fcfb0,report__L39,burst_start_distance,62,43.58064516129032
0309879a2decc15a11ba38305fd3afdeef2b7b4aacdcaaa069544dc1fa8fcfb0,motivated__L39,trigger_distance,186,13.182795698924732
0309879a2decc15a11ba38305fd3afdeef2b7b4aacdcaaa069544dc1fa8fcfb0,motivated__L39,silent_gap,99,22.88888888888889
0309879a2decc15a11ba38305fd3afdeef2b7b4aacdcaaa069544dc1fa8fcfb0,motivated__L39,burst_start_distance,99,24.767676767676768
c24daded9a7f3ca872f5653c27380089642a0f805290253660f422859d9432c0,suite__L39,trigger_distance,245,14.583673469387755
c24daded9a7f3ca872f5653c27380089642a0f805290253660f422859d9432c0,suite__L39,silent_gap,136,24.470588235294116
c24daded9a7f3ca872f5653c27380089642a0f805290253660f422859d9432c0,suite__L39,burst_start_distance,136,26.25735294117647
c24daded9a7f3ca872f5653c27380089642a0f805290253660f422859d9432c0,validator__L39,trigger_distance,192,18.067708333333332
c24daded9a7f3ca872f5653c27380089642a0f805290253660f422859d9432c0,validator__L39,silent_gap,90,36.41111111111111
c24daded9a7f3ca872f5653c27380089642a0f805290253660f422859d9432c0,validator__L39,burst_start_distance,90,38.544444444444444
c24daded9a7f3ca872f5653c27380089642a0f805290253660f422859d9432c0,scorefile__L39,trigger_distance,209,17.32535885167464
c24daded9a7f3ca872f5653c27380089642a0f805290253660f422859d9432c0,scorefile__L39,silent_gap,137,24.905109489051096
c24daded9a7f3ca872f5653c27380089642a0f805290253660f422859d9432c0,scorefile__L39,burst_start_distance,137,26.423357664233578
c24daded9a7f3ca872f5653c27380089642a0f805290253660f422859d9432c0,acquire__L39,trigger_distance,124,29.10483870967742
c24daded9a7f3ca872f5653c27380089642a0f805290253660f422859d9432c0,acquire__L39,silent_gap,88,39.60227272727273
c24daded9a7f3ca872f5653c27380089642a0f805290253660f422859d9432c0,acquire__L39,burst_start_distance,88,41.01136363636363
c24daded9a7f3ca872f5653c27380089642a0f805290253660f422859d9432c0,report__L39,trigger_distance,239,14.9581589958159
c24daded9a7f3ca872f5653c27380089642a0f805290253660f422859d9432c0,report__L39,silent_gap,84,39.714285714285715
c24daded9a7f3ca872f5653c27380089642a0f805290253660f422859d9432c0,report__L39,burst_start_distance,84,42.345238095238095
c24daded9a7f3ca872f5653c27380089642a0f805290253660f422859d9432c0,motivated__L39,trigger_distance,256,13.2578125
c24daded9a7f3ca872f5653c27380089642a0f805290253660f422859d9432c0,motivated__L39,silent_gap,139,22.575539568345324
c24daded9a7f3ca872f5653c27380089642a0f805290253660f422859d9432c0,motivated__L39,burst_start_distance,139,24.41726618705036
0e7125f3a5927ec2385ae1b82b4950ed11ab90961995e8cdcb368d637f07dde5,suite__L39,trigger_distance,136,12.367647058823529
0e7125f3a5927ec2385ae1b82b4950ed11ab90961995e8cdcb368d637f07dde5,suite__L39,silent_gap,84,18.404761904761905
0e7125f3a5927ec2385ae1b82b4950ed11ab90961995e8cdcb368d637f07dde5,suite__L39,burst_start_distance,84,20.023809523809526
0e7125f3a5927ec2385ae1b82b4950ed11ab90961995e8cdcb368d637f07dde5,validator__L39,trigger_distance,182,9.093406593406593
0e7125f3a5927ec2385ae1b82b4950ed11ab90961995e8cdcb368d637f07dde5,validator__L39,silent_gap,58,25.396551724137932
0e7125f3a5927ec2385ae1b82b4950ed11ab90961995e8cdcb368d637f07dde5,validator__L39,burst_start_distance,58,28.413793103448278
0e7125f3a5927ec2385ae1b82b4950ed11ab90961995e8cdcb368d637f07dde5,scorefile__L39,trigger_distance,209,8.354066985645932
0e7125f3a5927ec2385ae1b82b4950ed11ab90961995e8cdcb368d637f07dde5,scorefile__L39,silent_gap,93,16.526881720430108
0e7125f3a5927ec2385ae1b82b4950ed11ab90961995e8cdcb368d637f07dde5,scorefile__L39,burst_start_distance,93,18.774193548387096
0e7125f3a5927ec2385ae1b82b4950ed11ab90961995e8cdcb368d637f07dde5,acquire__L39,trigger_distance,82,19.841463414634145
0e7125f3a5927ec2385ae1b82b4950ed11ab90961995e8cdcb368d637f07dde5,acquire__L39,silent_gap,47,32.87234042553192
0e7125f3a5927ec2385ae1b82b4950ed11ab90961995e8cdcb368d637f07dde5,acquire__L39,burst_start_distance,47,34.59574468085106
0e7125f3a5927ec2385ae1b82b4950ed11ab90961995e8cdcb368d637f07dde5,report__L39,trigger_distance,53,30.77358490566038
0e7125f3a5927ec2385ae1b82b4950ed11ab90961995e8cdcb368d637f07dde5,report__L39,silent_gap,37,42.648648648648646
0e7125f3a5927ec2385ae1b82b4950ed11ab90961995e8cdcb368d637f07dde5,report__L39,burst_start_distance,37,44.027027027027025
0e7125f3a5927ec2385ae1b82b4950ed11ab90961995e8cdcb368d637f07dde5,motivated__L39,trigger_distance,126,12.182539682539682
0e7125f3a5927ec2385ae1b82b4950ed11ab90961995e8cdcb368d637f07dde5,motivated__L39,silent_gap,67,21.029850746268657
0e7125f3a5927ec2385ae1b82b4950ed11ab90961995e8cdcb368d637f07dde5,motivated__L39,burst_start_distance,67,22.91044776119403
6ae69138807f5166914defb88faffb559c5d7b3acb8978ac1a69c5ed532dda81,suite__L39,trigger_distance,90,29.255555555555556
6ae69138807f5166914defb88faffb559c5d7b3acb8978ac1a69c5ed532dda81,suite__L39,silent_gap,65,39.12307692307692
6ae69138807f5166914defb88faffb559c5d7b3acb8978ac1a69c5ed532dda81,suite__L39,burst_start_distance,65,40.50769230769231
6ae69138807f5166914defb88faffb559c5d7b3acb8978ac1a69c5ed532dda81,validator__L39,trigger_distance,96,27.3125
6ae69138807f5166914defb88faffb559c5d7b3acb8978ac1a69c5ed532dda81,validator__L39,silent_gap,53,47.660377358490564
6ae69138807f5166914defb88faffb559c5d7b3acb8978ac1a69c5ed532dda81,validator__L39,burst_start_distance,53,49.471698113207545
6ae69138807f5166914defb88faffb559c5d7b3acb8978ac1a69c5ed532dda81,scorefile__L39,trigger_distance,188,14.27659574468085
6ae69138807f5166914defb88faffb559c5d7b3acb8978ac1a69c5ed532dda81,scorefile__L39,silent_gap,106,23.547169811320753
6ae69138807f5166914defb88faffb559c5d7b3acb8978ac1a69c5ed532dda81,scorefile__L39,burst_start_distance,106,25.32075471698113
6ae69138807f5166914defb88faffb559c5d7b3acb8978ac1a69c5ed532dda81,acquire__L39,trigger_distance,150,17.986666666666668
6ae69138807f5166914defb88faffb559c5d7b3acb8978ac1a69c5ed532dda81,acquire__L39,silent_gap,88,28.954545454545453
6ae69138807f5166914defb88faffb559c5d7b3acb8978ac1a69c5ed532dda81,acquire__L39,burst_start_distance,88,30.65909090909091
6ae69138807f5166914defb88faffb559c5d7b3acb8978ac1a69c5ed532dda81,report__L39,trigger_distance,48,54.604166666666664
6ae69138807f5166914defb88faffb559c5d7b3acb8978ac1a69c5ed532dda81,report__L39,silent_gap,30,85.76666666666667
6ae69138807f5166914defb88faffb559c5d7b3acb8978ac1a69c5ed532dda81,report__L39,burst_start_distance,30,87.33333333333333
6ae69138807f5166914defb88faffb559c5d7b3acb8978ac1a69c5ed532dda81,motivated__L39,trigger_distance,147,16.72108843537415
6ae69138807f5166914defb88faffb559c5d7b3acb8978ac1a69c5ed532dda81,motivated__L39,silent_gap,82,28.182926829268293
6ae69138807f5166914defb88faffb559c5d7b3acb8978ac1a69c5ed532dda81,motivated__L39,burst_start_distance,82,29.975609756097562
fac3b3897a4e0ec395c3792b68263b37b38c0ea8682f9b7a00e138329c19f6fb,suite__L39,trigger_distance,154,20.071428571428573
fac3b3897a4e0ec395c3792b68263b37b38c0ea8682f9b7a00e138329c19f6fb,suite__L39,silent_gap,100,29.37
fac3b3897a4e0ec395c3792b68263b37b38c0ea8682f9b7a00e138329c19f6fb,suite__L39,burst_start_distance,100,30.91
fac3b3897a4e0ec395c3792b68263b37b38c0ea8682f9b7a00e138329c19f6fb,validator__L39,trigger_distance,122,22.172131147540984
fac3b3897a4e0ec395c3792b68263b37b38c0ea8682f9b7a00e138329c19f6fb,validator__L39,silent_gap,58,44.53448275862069
fac3b3897a4e0ec395c3792b68263b37b38c0ea8682f9b7a00e138329c19f6fb,validator__L39,burst_start_distance,58,46.63793103448276
fac3b3897a4e0ec395c3792b68263b37b38c0ea8682f9b7a00e138329c19f6fb,scorefile__L39,trigger_distance,197,15.736040609137056
fac3b3897a4e0ec395c3792b68263b37b38c0ea8682f9b7a00e138329c19f6fb,scorefile__L39,silent_gap,119,24.394957983193276
fac3b3897a4e0ec395c3792b68263b37b38c0ea8682f9b7a00e138329c19f6fb,scorefile__L39,burst_start_distance,119,26.04201680672269
fac3b3897a4e0ec395c3792b68263b37b38c0ea8682f9b7a00e138329c19f6fb,acquire__L39,trigger_distance,175,17.782857142857143
fac3b3897a4e0ec395c3792b68263b37b38c0ea8682f9b7a00e138329c19f6fb,acquire__L39,silent_gap,107,27.44859813084112
fac3b3897a4e0ec395c3792b68263b37b38c0ea8682f9b7a00e138329c19f6fb,acquire__L39,burst_start_distance,107,29.08411214953271
fac3b3897a4e0ec395c3792b68263b37b38c0ea8682f9b7a00e138329c19f6fb,report__L39,trigger_distance,125,24.328
fac3b3897a4e0ec395c3792b68263b37b38c0ea8682f9b7a00e138329c19f6fb,report__L39,silent_gap,58,50.275862068965516
fac3b3897a4e0ec395c3792b68263b37b38c0ea8682f9b7a00e138329c19f6fb,report__L39,burst_start_distance,58,52.327586206896555
fac3b3897a4e0ec395c3792b68263b37b38c0ea8682f9b7a00e138329c19f6fb,motivated__L39,trigger_distance,215,13.869767441860466
fac3b3897a4e0ec395c3792b68263b37b38c0ea8682f9b7a00e138329c19f6fb,motivated__L39,silent_gap,124,22.31451612903226
fac3b3897a4e0ec395c3792b68263b37b38c0ea8682f9b7a00e138329c19f6fb,motivated__L39,burst_start_distance,124,24.04032258064516
57228706a610897b544e7d765fca8ee70595a51fd806b1c2ee4cb9c260b68241,suite__L39,trigger_distance,129,20.635658914728683
57228706a610897b544e7d765fca8ee70595a51fd806b1c2ee4cb9c260b68241,suite__L39,silent_gap,84,30.154761904761905
57228706a610897b544e7d765fca8ee70595a51fd806b1c2ee4cb9c260b68241,suite__L39,burst_start_distance,84,31.69047619047619
57228706a610897b544e7d765fca8ee70595a51fd806b1c2ee4cb9c260b68241,validator__L39,trigger_distance,118,22.449152542372882
57228706a610897b544e7d765fca8ee70595a51fd806b1c2ee4cb9c260b68241,validator__L39,silent_gap,55,46.018181818181816
57228706a610897b544e7d765fca8ee70595a51fd806b1c2ee4cb9c260b68241,validator__L39,burst_start_distance,55,48.163636363636364
57228706a610897b544e7d765fca8ee70595a51fd806b1c2ee4cb9c260b68241,scorefile__L39,trigger_distance,132,20.757575757575758
57228706a610897b544e7d765fca8ee70595a51fd806b1c2ee4cb9c260b68241,scorefile__L39,silent_gap,91,28.65934065934066
57228706a610897b544e7d765fca8ee70595a51fd806b1c2ee4cb9c260b68241,scorefile__L39,burst_start_distance,91,30.10989010989011
57228706a610897b544e7d765fca8ee70595a51fd806b1c2ee4cb9c260b68241,acquire__L39,trigger_distance,136,20.0
57228706a610897b544e7d765fca8ee70595a51fd806b1c2ee4cb9c260b68241,acquire__L39,silent_gap,92,28.08695652173913
57228706a610897b544e7d765fca8ee70595a51fd806b1c2ee4cb9c260b68241,acquire__L39,burst_start_distance,92,29.565217391304348
57228706a610897b544e7d765fca8ee70595a51fd806b1c2ee4cb9c260b68241,report__L39,trigger_distance,147,17.979591836734695
57228706a610897b544e7d765fca8ee70595a51fd806b1c2ee4cb9c260b68241,report__L39,silent_gap,53,47.094339622641506
57228706a610897b544e7d765fca8ee70595a51fd806b1c2ee4cb9c260b68241,report__L39,burst_start_distance,53,49.83018867924528
57228706a610897b544e7d765fca8ee70595a51fd806b1c2ee4cb9c260b68241,motivated__L39,trigger_distance,139,18.388489208633093
57228706a610897b544e7d765fca8ee70595a51fd806b1c2ee4cb9c260b68241,motivated__L39,silent_gap,78,30.987179487179485
57228706a610897b544e7d765fca8ee70595a51fd806b1c2ee4cb9c260b68241,motivated__L39,burst_start_distance,78,32.76923076923077
34cb340055cbb778f1dd339561aaabfadc71760974186747e9f39721ee2dd358,suite__L39,trigger_distance,167,20.934131736526947
34cb340055cbb778f1dd339561aaabfadc71760974186747e9f39721ee2dd358,suite__L39,silent_gap,102,32.63725490196079
34cb340055cbb778f1dd339561aaabfadc71760974186747e9f39721ee2dd358,suite__L39,burst_start_distance,102,34.245098039215684
34cb340055cbb778f1dd339561aaabfadc71760974186747e9f39721ee2dd358,validator__L39,trigger_distance,107,28.55140186915888
34cb340055cbb778f1dd339561aaabfadc71760974186747e9f39721ee2dd358,validator__L39,silent_gap,55,53.6
34cb340055cbb778f1dd339561aaabfadc71760974186747e9f39721ee2dd358,validator__L39,burst_start_distance,55,55.50909090909091
34cb340055cbb778f1dd339561aaabfadc71760974186747e9f39721ee2dd358,scorefile__L39,trigger_distance,121,28.867768595041323
34cb340055cbb778f1dd339561aaabfadc71760974186747e9f39721ee2dd358,scorefile__L39,silent_gap,88,38.31818181818182
34cb340055cbb778f1dd339561aaabfadc71760974186747e9f39721ee2dd358,scorefile__L39,burst_start_distance,88,39.69318181818182
34cb340055cbb778f1dd339561aaabfadc71760974186747e9f39721ee2dd358,acquire__L39,trigger_distance,170,19.66470588235294
34cb340055cbb778f1dd339561aaabfadc71760974186747e9f39721ee2dd358,acquire__L39,silent_gap,95,33.4
34cb340055cbb778f1dd339561aaabfadc71760974186747e9f39721ee2dd358,acquire__L39,burst_start_distance,95,35.17894736842105
34cb340055cbb778f1dd339561aaabfadc71760974186747e9f39721ee2dd358,report__L39,trigger_distance,232,14.905172413793103
34cb340055cbb778f1dd339561aaabfadc71760974186747e9f39721ee2dd358,report__L39,silent_gap,85,37.95294117647059
34cb340055cbb778f1dd339561aaabfadc71760974186747e9f39721ee2dd358,report__L39,burst_start_distance,85,40.49411764705882
34cb340055cbb778f1dd339561aaabfadc71760974186747e9f39721ee2dd358,motivated__L39,trigger_distance,211,16.27962085308057
34cb340055cbb778f1dd339561aaabfadc71760974186747e9f39721ee2dd358,motivated__L39,silent_gap,99,32.56565656565657
34cb340055cbb778f1dd339561aaabfadc71760974186747e9f39721ee2dd358,motivated__L39,burst_start_distance,99,34.696969696969695
4fc2098df38ea13285afd5332192951a006b171e22a1d9cdeafbfeed15d6b76e,suite__L39,trigger_distance,424,9.422169811320755
4fc2098df38ea13285afd5332192951a006b171e22a1d9cdeafbfeed15d6b76e,suite__L39,silent_gap,203,17.591133004926107
4fc2098df38ea13285afd5332192951a006b171e22a1d9cdeafbfeed15d6b76e,suite__L39,burst_start_distance,203,19.65024630541872
4fc2098df38ea13285afd5332192951a006b171e22a1d9cdeafbfeed15d6b76e,validator__L39,trigger_distance,436,8.961009174311927
4fc2098df38ea13285afd5332192951a006b171e22a1d9cdeafbfeed15d6b76e,validator__L39,silent_gap,172,20.180232558139537
4fc2098df38ea13285afd5332192951a006b171e22a1d9cdeafbfeed15d6b76e,validator__L39,burst_start_distance,172,22.709302325581394
4fc2098df38ea13285afd5332192951a006b171e22a1d9cdeafbfeed15d6b76e,scorefile__L39,trigger_distance,488,8.221311475409836
4fc2098df38ea13285afd5332192951a006b171e22a1d9cdeafbfeed15d6b76e,scorefile__L39,silent_gap,218,16.165137614678898
4fc2098df38ea13285afd5332192951a006b171e22a1d9cdeafbfeed15d6b76e,scorefile__L39,burst_start_distance,218,18.39908256880734
4fc2098df38ea13285afd5332192951a006b171e22a1d9cdeafbfeed15d6b76e,acquire__L39,trigger_distance,179,22.139664804469273
4fc2098df38ea13285afd5332192951a006b171e22a1d9cdeafbfeed15d6b76e,acquire__L39,silent_gap,129,29.333333333333332
4fc2098df38ea13285afd5332192951a006b171e22a1d9cdeafbfeed15d6b76e,acquire__L39,burst_start_distance,129,30.72093023255814
4fc2098df38ea13285afd5332192951a006b171e22a1d9cdeafbfeed15d6b76e,report__L39,trigger_distance,206,18.184466019417474
4fc2098df38ea13285afd5332192951a006b171e22a1d9cdeafbfeed15d6b76e,report__L39,silent_gap,73,48.49315068493151
4fc2098df38ea13285afd5332192951a006b171e22a1d9cdeafbfeed15d6b76e,report__L39,burst_start_distance,73,51.054794520547944
4fc2098df38ea13285afd5332192951a006b171e22a1d9cdeafbfeed15d6b76e,motivated__L39,trigger_distance,248,15.03225806451613
4fc2098df38ea13285afd5332192951a006b171e22a1d9cdeafbfeed15d6b76e,motivated__L39,silent_gap,138,25.217391304347824
4fc2098df38ea13285afd5332192951a006b171e22a1d9cdeafbfeed15d6b76e,motivated__L39,burst_start_distance,138,27.007246376811594
597a33c163e57928e5f239875675736c9ba44bd58c5e879ca39f1656d2b0dbab,suite__L39,trigger_distance,78,32.12820512820513
597a33c163e57928e5f239875675736c9ba44bd58c5e879ca39f1656d2b0dbab,suite__L39,silent_gap,46,52.78260869565217
597a33c163e57928e5f239875675736c9ba44bd58c5e879ca39f1656d2b0dbab,suite__L39,burst_start_distance,46,54.47826086956522
597a33c163e57928e5f239875675736c9ba44bd58c5e879ca39f1656d2b0dbab,validator__L39,trigger_distance,86,27.441860465116278
597a33c163e57928e5f239875675736c9ba44bd58c5e879ca39f1656d2b0dbab,validator__L39,silent_gap,50,45.48
597a33c163e57928e5f239875675736c9ba44bd58c5e879ca39f1656d2b0dbab,validator__L39,burst_start_distance,50,47.18
597a33c163e57928e5f239875675736c9ba44bd58c5e879ca39f1656d2b0dbab,scorefile__L39,trigger_distance,130,19.369230769230768
597a33c163e57928e5f239875675736c9ba44bd58c5e879ca39f1656d2b0dbab,scorefile__L39,silent_gap,85,28.094117647058823
597a33c163e57928e5f239875675736c9ba44bd58c5e879ca39f1656d2b0dbab,scorefile__L39,burst_start_distance,85,29.623529411764707
597a33c163e57928e5f239875675736c9ba44bd58c5e879ca39f1656d2b0dbab,acquire__L39,trigger_distance,143,17.636363636363637
597a33c163e57928e5f239875675736c9ba44bd58c5e879ca39f1656d2b0dbab,acquire__L39,silent_gap,83,28.662650602409638
597a33c163e57928e5f239875675736c9ba44bd58c5e879ca39f1656d2b0dbab,acquire__L39,burst_start_distance,83,30.3855421686747
597a33c163e57928e5f239875675736c9ba44bd58c5e879ca39f1656d2b0dbab,report__L39,trigger_distance,73,33.76712328767123
597a33c163e57928e5f239875675736c9ba44bd58c5e879ca39f1656d2b0dbab,report__L39,silent_gap,37,64.64864864864865
